Carat,Clarity,Color,Depth,Table,Price,Lab,Dealer
1,VVS2,G,,,9150,J,122
0.6,VS1,E,62.29999924,55,3864.96,J,236
0.6,VS1,E,59.29999924,60,3513.6,J,236
0.78,SI2,G,59.5,63,3211.65,D,190
0.38,VS1,E,,,1347.3375,none,139
0.83,SI2,D,59.90000153,64,4132.67375,I,21
0.6,VS2,D,62.09999847,56,3577.65,J,236
3.01,VS2,K,59.90000153,56,23327.6505,none,116
3.01,VS1,K,59.5,60,27601.17325,none,116
3.01,VS2,J,62.79999924,61,26898.865,none,116
3.01,VVS2,J,59.40000153,60,32944.22425,none,116
1.52,SI1,F,61,56,16742.914,J,231
0.6,VS1,D,60.70000076,58,3751.5,J,236
0.85,I1,F,59.90000153,63,3078.59375,D,190
0.59,VS2,F,62.59999847,51,2840.51075,J,236
3.01,VS1,I,60.70000076,60,37112.17125,none,116
0.59,SI1,E,61.5,57,2837.8115,J,236
3.01,VS1,G,58.29999924,61,52636.39675,none,116
3.01,VVS2,G,60.59999847,60,57538.78375,none,116
0.59,VVS2,E,61.59999847,55,3670.98,J,236
0.58,VS1,G,62.29999924,55,3191.276,K,236
0.58,VS2,D,59.79999924,58,3336.334,J,236
0.57,IF,H,58.29999924,64,2738.1375,J,236
2.69,VS2,I,62.20000076,57,27796.846,none,116
1.02,SI1,I,63.79999924,57,4510.95,I,197
0.57,VS2,F,61.5,54,2922.4185,J,236
2.49,VS2,I,60.09999847,59,26049.135,none,116
2.48,VS2,I,61.5,59,25626.832,none,116
1.01,VS2,F,62.09999847,57,9588.05625,J,190
0.56,VS2,F,61.29999924,57,3081.232,K,236
0.32,VS1,F,60.59999847,,1098,D,156
2.4,VS1,K,60.59999847,57,17666.82,none,116
1.17,SI1,H,61.09999847,61,8341.36875,J,190
0.55,VS1,F,62.5,55,3094.9875,J,236
2.37,VS1,K,59.70000076,61,17673.6825,none,116
0.9,SI1,H,64.19999695,60,4941,D,99
3.06,SI2,J,63.70000076,63,18666,D,24
0.62,SI1,G,,,2269.2,I,122
0.52,VS2,E,62.09999847,56,2997.54,J,236
0.52,VS2,D,62.20000076,56,3064.152,J,236
2.31,VVS2,I,59.20000076,61,25659.711,none,116
0.33,SI1,E,61.09999847,,830.3625,D,156
0.51,VS1,F,61.40000153,59,2799.9,J,236
0.51,VS1,E,61.5,57,3135.888,J,236
0.75,VS1,G,62,60,4117.5,D,129
0.51,VS2,D,62.59999847,58,2862.12,J,236
2.28,VS2,J,60.70000076,58,18553.272,none,116
0.51,VS1,D,62.40000153,56,3188.775,J,236
0.46,VS2,J,63.4693985,61,1104.8625,I,49
0.46,VS2,H,64.18990326,60,1315.3125,I,49
0.5,VVS2,H,60,67,1974.875,J,236
0.5,VS1,H,59.59999847,58,2135,J,27
0.44,VS2,D,60.59999847,64,1593.625,J,6
0.5,VS2,E,61.70000076,56,2882.25,J,236
0.5,VS2,E,62.79999924,57,2847.9375,J,236
0.5,VS1,E,60.5,64,2379,J,236
1.59,SI2,H,56.90000153,64,8244.15,D,209
2.24,VS2,K,58.20000076,62,16120.104,none,116
0.58,SI1,F,61.48149872,57,2476.6,I,49
2.23,VS2,I,61.09999847,58,22465.3545,none,116
2.22,VS1,J,60.09999847,60,23207.6025,none,116
0.75,VS2,F,60,61,4460.625,J,225
2.44,SI2,H,56.20000076,64,20000.375,D,24
2.01,SI2,J,59.29999924,61,12567.525,D,24
2.21,IF,F,59.59999847,60,48578.7835,none,116
1.29,SI2,G,62.90000153,62,7819.81875,D,190
2.18,SI2,F,61.79999924,59,19947,D,24
0.92,VS1,F,63.20000076,55,7393.81,J,138
2.2,SI1,I,61.20000076,57,20130,none,116
0.92,VS1,G,62.5,58,7036.045,J,138
1.53,SI1,G,61.09999847,59,13299.525,D,24
0.9,VS2,H,59.70000076,63,6670.35,J,138
1.01,SI1,H,58.20000076,60,6161,D,24
1.53,VS1,H,61.79999924,59,15982.7625,J,190
1.01,SI1,H,61.79999924,61,6161,D,24
0.9,VS2,J,60.70000076,60,4392,J,138
2.18,VS2,H,59.20000076,61,22626.547,none,116
2.38,VS2,I,60,59,22350.461,J,231
0.9,VS1,H,62.40000153,61,6917.4,J,138
0.9,SI1,I,63.59999847,58,4666.5,D,24
0.88,VS1,E,60.5,62,6387.92,J,138
1.68,VS2,I,59.5,56,14075.628,J,29
1.01,SI2,H,59.29999924,61,6006.975,J,29
2.17,VS1,H,59.20000076,61,27185.48875,none,116
0.82,VS2,E,59.79999924,60,5633.5025,J,138
3.33,VS2,K,60.59999847,56,26813.16,J,235
0.8,VS2,H,61.90000153,62,4459.1,J,138
2.13,VS1,J,60.20000076,59,17920.59525,none,116
2.58,VS2,I,62,59,25751.3025,J,235
2.11,VS2,I,60.29999924,60,20982.94775,none,116
2.11,IF,F,60.5,57,48314.51625,none,116
2.27,VS1,F,61.90000153,55,40779.415,J,235
0.78,VS1,F,60.40000153,61,5358.6975,J,138
2.02,VS1,H,60.90000153,56,25398.7225,J,235
2.08,VVS2,K,61,56,15580.864,none,116
0.75,VS2,J,,,2516.25,none,70
2.01,SI1,E,59.70000076,60,28322.91,J,235
0.78,VS1,F,59,60,5043.48,J,138
1.88,VS2,H,62.40000153,62,17431.36,B,235
1.73,VS1,E,61.79999924,62,23546.38125,B,235
0.74,VS2,G,60.09999847,57,4773.555,J,138
2.07,SI1,D,60.09999847,61,29250.4455,none,116
0.74,SI1,E,61.59999847,58,5078.25,J,138
1.64,VVS2,F,61.79999924,57,23634.45,B,235
0.82,SI2,K,,,2125.85,none,25
1.64,SI1,G,60.09999847,61,15791.314,J,235
0.9,VS2,H,65.40000153,57,5215.5,D,24
1.53,SI1,F,60.20000076,58,16857.73125,J,235
2.06,SI1,K,58.90000153,61,14014.2315,none,116
0.71,VS2,F,,,4331,J,25
0.72,VS1,H,65.40000153,58,3705.75,J,138
1.21,SI1,K,63.70000076,54,5904.8,J,235
2.05,SI1,J,61.20000076,57,15956.38,none,116
0.5,VS1,G,61.20000076,56,2501,J,27
2.05,IF,F,59.40000153,58,47565.89375,none,116
2.05,IF,F,60.20000076,64,43811.2675,none,116
0.9,VS2,H,63,60,5215.5,D,24
1.2,VS2,I,61.40000153,57,7933.05,J,235
0.7,VS1,I,62.5,57,3843,J,138
0.5,VS2,E,61.20000076,56,2745,J,27
1.73,SI2,I,61.29999924,59,11080.65,C,3
1.18,VS1,J,61.5,56,7341.96,K,235
0.5,VS2,J,58.79999924,64,1315.3125,J,27
1.14,VS1,H,60.79999924,59,11126.4,J,235
1.12,VS2,G,64,57,8010.52,J,235
0.51,IF,D,59.70000076,63,4551.393,J,27
0.51,IF,I,60,61,2183.922,J,27
2.04,VVS2,I,65.69999695,57,20009.952,none,116
1.79,I1,E,70.90000153,63,7097.35,D,190
2.03,SI1,K,61.59999847,54,13810.14075,none,116
1.11,VS2,H,61.40000153,57,8776.90875,J,235
0.7,VS2,E,57.5,62,4243.3125,J,138
1.17,VS2,J,64.98000336,51,4924.53,I,48
1.04,SI1,G,62.32559967,63,6185.4,I,48
1.1,VS2,G,61.20000076,61,8991.4,J,235
1.01,SI1,D,63.70000076,62,7770.56125,none,224
1,VS2,H,56.77320099,69,5581.5,I,48
1.08,VS1,G,62.29999924,58,9486.72,J,235
0.49,VS1,H,59.88000107,65,1513.18125,I,48
1.08,SI1,E,61.09999847,57,9379.665,J,235
2.02,VS1,K,62.40000153,56,14678.5825,none,116
0.51,VS1,H,60.20000076,57,2232.1425,J,27
2.02,VS2,G,58.79999924,57,28543.913,none,116
0.66,VS1,G,62.09999847,59,3507.6525,J,138
1.07,SI2,D,62.79999924,54,8738.02125,J,235
0.51,VVS2,D,59.90000153,57,3546.54,J,27
1.06,VS1,F,62.5,60,10086.96,J,235
1.04,VS1,G,60.70000076,57,9135.36,J,235
1.01,SI1,G,62.95130157,57,6469.05,D,235
0.66,VVS2,H,61.20000076,56,3649.569,J,138
0.64,VS1,E,59.59999847,63,4216.32,J,138
1.03,VS1,H,60.29999924,57,8544.88,J,235
1.03,VS1,G,60.59999847,61,9047.52,J,235
0.61,VS2,K,62.79999924,57,1581.425,J,138
1.02,VVS2,G,61.20000076,57,10048.53,J,235
1.02,VS1,F,60.70000076,58,10180.7475,J,235
0.58,VS1,G,61.5,58,3082.4825,J,138
0.54,VS1,E,60.79999924,62,3557.52,J,138
0.54,VS1,J,60,62,1679.94,J,138
0.53,SI1,J,61.70000076,60,1511.4275,J,138
1.01,VS1,G,61.29999924,57,9426.33,J,235
0.53,SI1,E,57.40000153,61,2457.08,J,138
0.53,SI2,H,58.40000153,61,1580.12875,J,138
0.52,SI1,E,57.79999924,63,2712.06,J,138
0.51,VS2,I,59.09999847,64,1617.72,J,138
0.51,SI1,E,58.70000076,59,2364.36,J,138
0.51,VS2,I,63.40000153,55,1617.72,J,138
0.5,VVS2,I,64.09999847,60,1715.625,J,138
1.01,VVS2,G,62.29999924,54,10436.734,K,235
0.5,VS2,G,60.5,61,2196,J,138
0.5,VS2,G,61.29999924,60,2333.25,J,138
0.5,SI1,J,63.90000153,59,1425.875,J,138
0.95,SI1,F,58.29460144,58,5354.58,I,169
1.01,VS1,G,61.59999847,60,8871.84,J,235
0.41,VS1,F,64.40000153,60,1550.62,J,138
0.37,VS2,F,59.79999924,63,1294.95375,J,138
0.36,VS2,H,59.5,63,988.2,J,138
1.07,SI1,G,63,55,7832.4,J,29
0.3,VS1,E,59.29999924,66,1098,J,138
2.01,VS2,J,61.59999847,58,16690.28625,none,116
2.01,SI1,I,58.79999924,57,18409.8915,none,116
2.01,VS2,I,57.20000076,62,19731.01425,none,116
2.01,VS1,I,61.5,59,20181.606,none,116
0.51,VVS2,D,60.29999924,57,3635.2035,J,27
2.01,VS1,I,62.59999847,53,20457.4785,none,116
0.78,SI1,G,60.79999924,56,4241.757,K,235
0.78,VS1,J,62,56,3336.5475,J,235
0.78,VS2,F,61.20000076,56,5233.8,K,235
0.77,VS1,G,61.5,56,4990.5625,J,235
0.77,VS2,G,60.79999924,57,4861.395,K,235
0.75,VS1,E,62,55,5764.5,K,235
2.01,IF,I,60.70000076,62,23516.598,none,116
2.15,VS2,J,61,60,16105.22,J,231
2.01,SI1,H,63.5,59,22394.7165,none,116
2.01,IF,H,58.20000076,63,27740.5125,none,116
0.74,SI1,G,58.70000076,58,3882.04,J,235
2.15,SI1,F,,,26230,D,218
2.01,VS2,G,59.20000076,60,28402.6065,none,116
2.01,SI2,E,59.59999847,61,19826.037,none,116
0.72,VS1,D,60.29999924,56,5599.8,J,235
0.71,VS2,E,61.40000153,56,4877.78875,J,235
1.02,SI1,I,60.5,57,5833.125,J,28
1,SI1,H,59.90000153,56,6862.5,J,28
1.03,SI2,E,60.82949829,59,6597.15,I,214
1.08,SI2,J,62.09999847,58,5138.64,J,27
1.12,SI2,F,64.80000305,,6405,none,1
0.51,SI1,I,63.90000153,64,1127.7375,none,129
1.04,SI2,E,59.09999847,59,7374.9,D,100
1.08,SI1,I,60.79999924,57,6324.48,J,27
0.5,SI1,I,65.19999695,64,1464,D,47
1.31,VS1,F,62.70000076,59,13245.0825,J,218
1.21,VS1,H,63,57,9801.968,J,29
0.51,VVS2,G,61,57,2737.68,J,27
0.58,SI1,H,60.90990067,60,2034.35,I,49
0.59,SI2,D,57,59,1754.5125,none,129
0.59,SI1,H,63,65,1385.615,none,129
1,SI1,I,62.70000076,65,5261.25,D,24
0.54,SI1,F,61.40000153,59,2161.6875,J,190
0.43,SI2,H,61.90000153,58,944.28,D,47
0.52,SI1,D,60.38100052,57,2537.6,I,49
2.08,SI2,F,62.40000153,58,21062.08,J,231
1.01,VS2,E,59.70000076,59,8894.94375,J,124
1.07,VVS2,G,59.70000076,59,10051.58,J,195
1.01,VS1,E,63.79999924,59,9703.575,J,1
1.02,SI1,E,61.90000153,58,7816.3875,J,80
0.7,SI1,F,60.09999847,59,4670.3125,K,190
0.7,VS2,H,60.59999847,57,3901.7125,J,235
0.7,SI1,G,63.5,56,3213.175,J,235
0.7,VS2,I,61.59999847,55,3448.025,J,235
0.7,IF,H,62.20000076,55,4729.025,J,235
0.7,VS1,H,61.79999924,57,4083.1875,J,235
0.7,VS1,G,61.59999847,57,4536.875,J,235
0.63,VS1,E,61.70000076,57,3919.86,J,235
0.6,VVS2,G,61.09999847,60,3220.8,J,235
0.57,SI1,D,61.70000076,57,2607.75,J,235
0.56,VS2,H,60.20000076,57,2250.29,J,235
0.75,VVS2,G,60.20000076,56,5775.9375,K,190
0.46,SI2,D,61,60,1315.3125,D,179
0.5,SI1,D,63.40000153,62,2135,J,235
0.47,IF,D,64.19999695,57,3153.7,J,235
0.34,VS2,E,58,59,1052.555,J,235
0.33,VS1,F,63.29999924,60,1056.825,J,235
1.2,SI1,D,61.29999924,58,11044.05,J,27
1.18,VS2,G,60.79999924,56,11831.7125,K,190
0.51,VS1,H,60.09999847,58,2177.7,J,27
0.47,SI1,D,61.59999847,57,1397.6625,D,179
0.45,VS1,D,58.70000076,59,1653.8625,D,179
0.33,VS2,E,60,62,1021.5975,J,235
1.52,SI2,H,60.09999847,57,8344.8,D,161
0.31,VS2,E,56.90000153,60,959.6825,J,235
0.35,SI1,I,,,365.61875,none,1
1.19,VS1,G,61.40000153,56,12703.25,K,190
1.23,SI2,I,61.29999924,56,8440.875,K,190
0.3,VS2,E,59.20000076,62,928.725,J,235
0.3,VS1,E,60.59999847,62,1024.8,J,235
0.86,VVS2,G,56.40000153,61,4655.825,J,7
3.29,SI2,J,64.5,63,18062.1,D,99
0.42,SI2,I,,,582.855,none,1
0.51,VVS2,F,61.5,56,2986.56,J,27
0.51,VVS2,H,59.5,58,2302.14,J,27
1.19,SI2,G,61.79999924,61,8302.48125,D,190
1.07,VS1,H,61.20000076,59,7623.536,none,222
0.51,SI2,I,61.68769836,56,1477.725,I,90
1.25,SI1,H,59.59999847,60,8196.875,I,197
2.02,IF,E,62.70000076,63,44359.2,J,56
1,SI2,G,54.34130096,61,5337.5,I,199
0.51,SI2,K,61.9280014,56,1244.4,I,90
0.66,VS1,F,57.62120056,58,3019.5,I,199
0.9,SI1,F,64.40000153,57,5798.8125,J,190
0.74,VS2,H,61.61880112,60,3272.65,I,199
0.5,SI1,H,59.48519897,56,1830,I,90
0.56,VVS2,E,58.29999924,63,3266.55,J,1
1.2,I1,H,61.22449875,58,4483.5,I,90
0.59,VVS2,G,56.79999924,67,2969.175,J,1
0.66,VS1,F,57.70000076,64,3396.9375,J,1
0.51,VVS2,G,60.79999924,57,2737.68,J,27
1.18,I1,J,65,,2699.25,none,1
0.7,VS1,F,63.79999924,61,3677.5375,J,200
0.51,VS2,D,57.29999924,60,2722.125,J,1
0.71,SI2,I,63.1853981,59,2490.325,I,90
2.05,SI1,G,59.09999847,62,22196.375,J,201
0.7,VS2,F,62.1053009,57,4163.25,I,90
0.51,VS1,H,60.59999847,58,2177.7,J,27
0.91,SI1,H,66.49790192,57,4024.475,I,199
0.7,VS2,G,62.28070068,53,4056.5,I,90
1,SI1,E,58.40430069,57,6862.5,I,199
0.7,VS2,G,60.1216011,57,4163.25,I,90
1.56,I1,I,,,3283.02,none,11
1,SI1,G,65.97109985,55,5490,I,199
0.71,VS2,H,60.29290009,57,3735.4875,I,90
1.56,SI1,I,60.59999847,59,10110.75,D,11
1.2,VS1,D,62,59,13532.85,J,27
1,SI1,I,61.38150024,53,4803.75,I,199
0.53,SI1,E,61.3484993,56,2626.8125,I,90
0.53,SI1,F,61.55319977,55,2424.75,I,90
1.56,SI2,G,62.79999924,57,9468.42,D,11
0.52,SI1,F,61.30270004,56,2497.95,I,90
0.52,VS2,F,60.74499893,55,2775.5,I,90
1.04,SI1,F,62.29999924,60,7612.8,J,163
0.51,VS1,F,62.40000153,56,2799.9,J,27
1.02,SI2,G,64.62259674,57,5444.25,I,199
1.02,SI1,E,64.15090179,57,6921.975,I,199
0.51,VS1,I,59.5,57,1742.16,J,27
1.06,SI2,E,59.24240112,61,6304.35,I,199
0.51,VS1,F,56.40000153,61,2644.35,J,1
1.03,SI2,G,62.09999847,60,6911.3,J,190
1.09,SI2,G,57.75479889,60,5817.875,I,199
1.09,SI2,G,59.79999924,61,7313.9,J,190
0.51,VVS2,F,61,56,2986.56,J,27
2.06,VS1,H,62.5,59,24817.85,D,190
3.01,SI2,E,59,61,33049.8,J,229
0.51,VS1,E,61.20000076,57,2986.56,J,27
3.6,SI1,I,62,59,32391,D,24
3.5,VS1,I,60.20000076,59,42881.475,J,231
1.68,VS2,F,59.89580154,68,17037.3,I,173
0.74,SI2,F,61.40000153,56,4570.425,K,190
0.51,VS1,F,60.70000076,58,2799.9,J,27
1.2,SI1,F,61.59999847,60,9790.5,J,3
0.51,VS2,F,60.51869965,56,2605.4625,I,90
0.73,VVS2,F,,,4814.80625,K,45
2.02,SI2,J,58.70000076,64,9549.55,none,45
0.7,VS1,E,64.90000153,,4189.9375,none,1
0.7,SI1,D,64.90000153,,3885.7,none,1
1.75,SI1,I,,,13343.75,J,45
0.72,VS2,D,62.40000153,54,5846.85,K,190
0.73,VS1,J,,,2087.34375,none,1
2.25,SI2,F,,,21702.65625,J,45
0.77,SI2,I,61.70000076,58,2113.65,none,45
1.06,VS1,D,60.70000076,59,11275.0875,J,45
1.5,VS2,G,61,60,15921,J,93
0.65,I1,G,,,1362.96875,none,190
1.22,VS2,I,61.70000076,58,7395.4875,J,114
0.7,SI1,F,63.20000076,,3362.625,none,1
1,SI2,D,61.20000076,59,7625,J,45
1.04,VS2,H,59.79999924,60,7731.75,J,45
2.14,VS1,F,62,55,38444.03,K,235
0.57,I1,G,63,63,1216.95,D,190
0.51,VS2,E,,,2449.9125,I,122
0.47,VS1,G,,,1630.60625,D,122
2.01,SI1,F,61.40000153,56,29411.07375,K,235
2.02,SI2,H,62.5,55,18852.66,K,235
0.7,I1,F,65.69999695,67,2028.25,D,190
0.7,VS1,G,58.20000076,64,3896.375,J,1
0.41,VS2,H,,,1094.1875,D,122
1.06,SI1,E,58.09999847,63,8244.15,J,1
1.28,VS1,D,61.79999924,55,16982.4,K,235
1.23,VS1,H,61.5,56,10804.32,K,235
1.15,SI1,I,61.70000076,55,7155.3,K,235
1.14,SI1,E,61.29999924,55,10257.15,K,235
1.1,VVS2,F,61.20000076,55,12104.84,K,235
1.06,VVS2,G,61,57,11234.675,K,190
0.39,VVS2,G,,,1397.6625,D,122
0.36,VS2,F,,,1070.55,I,122
0.71,SI1,E,62.20000076,59,4114.45,J,1
0.7,SI1,E,61.70000076,59,4003.125,J,1
0.7,VS2,H,60.09999847,,3362.625,none,1
1.02,VS2,H,59,60,7388.625,J,155
1.02,VS1,D,61.90000153,57,11908.908,K,235
0.51,VVS2,E,60.79999924,57,3173.22,J,1
0.5,VS2,E,61,59,2573.4375,J,1
0.54,SI1,E,61.20000076,60,2346.975,J,1
1.02,VS2,H,63.29999924,61,6926.6415,J,48
0.51,VS1,E,60.90000153,57,2986.56,J,27
1.01,VS1,I,61.20000076,55,7200.66875,K,235
1.7,SI1,K,62,58,8944.125,J,94
0.48,VS2,H,63.09999847,62,1537.2,D,190
0.5,VVS2,G,61.70000076,57,2684,J,1
2.14,VS1,I,60.20000076,58,21947.0375,J,1
1.51,SI2,I,64.80000305,60,9095.8625,J,94
1.42,VS2,K,58.90000153,62,6821.325,J,94
0.95,I1,H,,,2100.6875,none,25
0.53,VS1,F,61.5,58,2727.84375,J,190
0.51,VS2,G,61.24029922,56,2411.025,I,90
1,SI1,F,60.20000076,61,7137,J,132
1,VS2,H,61.59999847,61,6976.875,J,132
1,SI2,F,61,63,6557.5,J,132
0.52,SI1,F,59.59999847,56,2220.4,J,27
1.5,SI1,F,62.5,62,15555,J,1
1.61,SI2,G,64.40000153,,8593.375,none,1
2.05,SI1,F,58.59999847,64,25260.1,J,210
2.72,VVS2,H,59.5,60,35963.16,J,1
0.55,SI2,E,66.80000305,61,1824.28125,D,190
0.71,SI2,F,,,3275.31875,D,139
0.52,VVS2,H,60.79999924,59,2288.598,J,27
2.01,SI2,I,58.40000153,62,15172.9875,J,190
0.72,VS1,G,,,4337.1,J,122
0.52,VVS2,H,61,58,2347.28,J,27
1,VS1,F,,,9302.5,J,122
0.7,SI2,H,,,2695.4375,D,139
1.02,SI1,E,64.59999847,61,7621.95,J,129
2.05,VS2,I,59.70000076,58,21102.1875,J,190
1.1,I1,J,60.20000076,,2767.875,none,1
0.79,VVS2,I,61.59999847,58,4337.1,D,190
0.51,SI1,I,58.59999847,59,1088.85,D,32
0.5,VS2,E,62.09999847,57,2745,J,1
2.01,VS2,G,63.20000076,56,28123.66875,J,190
0.5,VS2,D,63.59999847,59,2630.625,J,1
0.52,VVS2,H,61.59999847,56,2347.28,J,27
0.57,SI2,J,63.20000076,58,1086.5625,D,32
0.61,I1,D,68,55,1209.325,D,32
0.51,SI2,E,69.5,60,1399.95,D,32
0.51,SI2,G,64,57,1127.7375,D,32
0.7,VS1,D,61.20000076,62,4803.75,J,1
0.7,VS2,G,63.40000153,59,3762.9375,J,1
0.7,VS2,F,63.5,58,4003.125,J,1
0.82,VVS2,H,62.59999847,58,5158.3125,J,190
0.7,SI2,F,61.20000076,58,3442.6875,J,1
0.7,SI1,E,61.29999924,59,4003.125,J,1
1,SI1,F,61.29999924,57,7015,J,44
0.82,VVS2,H,,,5595.9875,J,25
1.05,SI2,I,62.5,,4803.75,none,1
0.75,VS2,E,,,5461.40625,J,25
3.5,VS1,F,59.29999924,66,60447.1875,J,29
0.52,VVS2,H,59.70000076,61,2288.598,J,27
1.12,VS2,E,,,11529,J,25
1.51,VS2,I,61.5,60,11283.475,J,44
2.01,SI1,I,63.29999924,57,15632.775,J,44
0.83,VVS2,H,,,5664.23125,J,25
1.83,SI1,F,63.5,54,21349.2375,J,190
0.59,I1,I,,,629.825,none,1
1.29,VS2,G,63.70000076,56,9757.56,J,44
0.97,SI2,E,,,7211.34375,J,25
0.72,SI1,F,61,55,4298.67,J,15
1.03,VS2,G,,,8914.00625,J,25
0.56,SI1,G,63.5,,1964.2,G,1
0.52,SI2,E,59.09999847,,1863.55,G,1
0.7,VS2,E,64.19999695,,4003.125,G,1
1.82,VS2,H,63.5,56,19012.175,J,190
1.35,VS1,E,61.90000153,55,16375.2975,J,101
1.25,VS1,I,62.70000076,58,9102.34375,J,190
1.06,SI1,H,65.30000305,58,6708.475,D,190
2.33,VS1,G,62.79999924,54,36776.1375,J,101
1.04,SI1,F,60.5,57,8881.6,J,190
1.23,SI1,H,61.5,59,8613.444,J,101
1.25,SI1,I,61,60,7320,J,101
1.12,VS2,H,61.20000076,57,8855.98,J,101
0.51,VS1,E,63.20000076,57,2799.9,J,142
1.23,VS1,F,61.90000153,55,12582.531,J,101
2.68,I1,G,55.23189926,65,13487.1,I,90
0.7,SI2,H,63.20000076,,2668.75,none,1
1.1,VS1,F,60.70000076,57,11121.825,J,101
1.15,VVS2,H,62.5,57,9987.60625,J,101
1.09,SI2,G,,,7937.24375,J,25
2.51,SI1,D,61.20000076,56,38032.524,J,101
0.9,VS2,E,59.09999847,59,6807.6,J,101
0.9,SI1,F,66.69999695,58,5421.375,D,24
0.5,SI1,G,59.40000153,59,1772.8125,J,101
1.73,VS1,J,67.09999847,58,12861.46875,D,190
0.5,VS2,H,59,61,1701.9,J,101
1.02,SI2,G,60.29999924,58,6183.1125,J,155
0.7,SI2,E,63.90000153,,2882.25,none,1
0.8,VS2,F,59,63,4575,J,101
1.2,VS2,G,63.59999847,60,10431,J,190
0.84,SI1,D,62.59999847,53,6128.304,K,101
0.75,SI1,F,61.5,55,4569.28125,K,101
0.74,SI1,F,61.5,55,4508.3575,K,101
0.63,VS1,E,60.59999847,58,4150.44,K,101
0.74,VVS2,G,62.09999847,54,5143.703,K,101
0.74,VS2,F,61.90000153,55,4852.55,K,101
1.32,VVS2,F,62,56,15186.072,J,101
3.09,SI1,I,60.70000076,56,34399.425,K,190
1.72,SI1,H,63.28279877,63,12065.8,I,90
1.63,SI1,I,62.70000076,62,9644.71,D,11
0.81,SI2,I,71.09999847,62,2594.025,D,190
1.38,VS1,E,60.59999847,61,14468.4375,D,190
1.01,SI1,E,59.29999924,59,8317.35,J,190
1.03,VS2,G,58.79999924,62,7893.01875,J,181
0.91,VS2,G,58.90000153,63,6328.14,J,101
2.01,VS2,H,63.90000153,57,22606.21875,J,190
0.94,VVS2,I,57.5,60,5447.3,J,101
1.01,SI2,F,,,7085.15,J,25
1,VS1,F,59.09999847,62,8883.125,J,181
0.91,VVS2,G,58.5,64,6539.078,J,101
1.27,VS2,G,62.09999847,57,10894.21875,J,181
2.04,VS2,D,61.70000076,55,41220.75,K,190
2.27,VS2,D,61.20000076,56,45002.75,K,190
3.19,SI1,J,59.5,61,26464.24,J,176
1.18,VS2,G,59.40000153,62,9852.2625,J,181
1.5,SI2,I,61.40000153,63,8349.375,D,190
3.17,SI1,J,60.40000153,64,26298.32,J,176
3.01,VS1,H,61.29999924,61,42964.74,J,176
1.33,SI1,E,58.29999924,61,11686.7765,J,101
3,SI2,I,58.29999924,61,24522,J,176
1.01,SI1,F,65.59999847,63,5914.56,F,165
2.91,VS1,J,60.5,59,23431.32,D,176
2.76,SI2,K,62.70000076,62,16162.56,J,176
1.02,VS2,G,58.40000153,62,7233.075,H,155
0.75,VS2,G,61.79999924,56,4676.79375,K,101
1.51,SI1,D,62.20000076,53,19274.0175,K,101
0.91,VS1,G,56.20000076,63,6883.24,J,193
2.2,I1,G,64.09999847,57,11574.75,D,190
0.91,VS1,E,63.09999847,57,7486.91125,J,193
0.74,SI1,F,61.29999924,55,4614.4365,K,101
0.91,VS1,G,61.70000076,57,6959.56625,J,193
2.71,SI2,H,62.5,61,22482.16,J,176
0.75,SI1,F,62.09999847,57,4676.79375,K,101
0.79,VS1,H,62,58,4337.1,D,190
0.81,SI1,G,62.79999924,56,4674.186,K,101
1.15,SI1,I,58.20000076,60,6243.35,J,94
0.9,VS1,G,62.59999847,62,6313.5,J,1
0.81,VS1,I,63.40000153,62,4045.44375,D,190
2.68,SI2,E,62.59999847,60,27464.64,J,176
0.9,VS2,E,62.70000076,57,6977.79,J,193
2.62,SI2,H,62.29999924,56,21735.52,D,176
1.53,SI1,J,61.20000076,56,8805.6855,J,161
0.32,VS1,H,64.6651001,63,732,I,90
0.9,VS1,H,64.80000305,,5627.25,none,1
2.27,VS1,I,61.40000153,59,22709.08,J,176
0.31,VS1,E,58.39910126,64,1016.4125,I,90
1.04,SI2,H,65.59999847,,5392.4,none,1
2.12,SI1,G,63.59999847,63,24312.16,J,176
1.03,VS1,G,61.40000153,56,9839.178,K,101
0.9,VS1,F,62.79999924,58,6807.6,J,161
0.51,SI1,H,64.69999695,,1477.725,none,1
0.9,SI2,G,59.20000076,59,5402.16,J,193
0.33,SI2,G,,,390.01875,none,1
0.7,SI2,H,62.70000076,,2401.875,none,1
1.21,VS2,H,60.29999924,59,9004.82,J,69
0.72,I1,G,59.70660019,60,2031.3,I,90
0.71,VS2,G,65.90000153,66,3004.63125,D,190
0.62,VS2,F,60,62,2931.05,J,1
0.52,VS1,E,58.90000153,61,2854.8,J,1
0.59,VS1,F,57.09999847,61,3036.65625,J,1
0.5,VS2,E,58.70000076,62,2573.4375,J,1
0.92,SI2,D,61.09999847,58,6173.2,J,101
0.53,VS1,F,58.79999924,62,2727.84375,J,1
0.52,VS1,F,60.90000153,63,2676.375,J,1
0.5,VVS2,D,58.90000153,61,3259.6875,J,1
0.55,VVS2,F,61.29999924,58,3019.5,J,1
0.52,VVS2,F,60.20000076,61,2854.8,J,1
0.51,VS2,E,60.70000076,55,2799.9,J,1
0.52,VS2,F,58.29999924,62,2438.475,J,1
0.7,VS1,E,59.70000076,58,4483.5,J,1
0.85,SI1,D,61.79999924,56,6201.26,K,101
